instant,dteday,season,yr,mnth,hr,holiday,weekday_x,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,weekday_y
9290,2012-01-27,1,1,1,23,0,5,1,1,0.32,0.2879,0.49,0.4179,8,78,86,5
9291,2012-01-28,1,1,1,0,0,6,0,1,0.3,0.2879,0.52,0.2836,1,68,69,6
9292,2012-01-28,1,1,1,1,0,6,0,1,0.3,0.303,0.52,0.1642,1,57,58,6
9293,2012-01-28,1,1,1,2,0,6,0,1,0.26,0.303,0.6,0.0,3,38,41,6
9294,2012-01-28,1,1,1,3,0,6,0,1,0.26,0.2879,0.6,0.0896,1,16,17,6
9295,2012-01-28,1,1,1,4,0,6,0,1,0.26,0.2576,0.6,0.1642,0,8,8,6
9296,2012-01-28,1,1,1,5,0,6,0,1,0.24,0.2576,0.75,0.0896,0,10,10,6
9297,2012-01-28,1,1,1,6,0,6,0,1,0.24,0.2879,0.7,0.0,3,12,15,6
9298,2012-01-28,1,1,1,7,0,6,0,1,0.22,0.2727,0.75,0.0,3,28,31,6
9299,2012-01-28,1,1,1,8,0,6,0,1,0.2,0.2273,0.8,0.0896,9,82,91,6
9300,2012-01-28,1,1,1,9,0,6,0,1,0.22,0.2727,0.8,0.0,13,145,158,6
9301,2012-01-28,1,1,1,10,0,6,0,1,0.26,0.2727,0.7,0.1343,27,164,191,6
9302,2012-01-28,1,1,1,11,0,6,0,1,0.3,0.303,0.56,0.1343,55,241,296,6
9303,2012-01-28,1,1,1,12,0,6,0,1,0.3,0.2879,0.61,0.2836,70,244,314,6
9304,2012-01-28,1,1,1,13,0,6,0,1,0.34,0.3182,0.57,0.2537,80,293,373,6
9305,2012-01-28,1,1,1,14,0,6,0,1,0.38,0.3939,0.5,0.3881,123,239,362,6
9306,2012-01-28,1,1,1,15,0,6,0,1,0.4,0.4091,0.47,0.3284,90,320,410,6
9307,2012-01-28,1,1,1,16,0,6,0,1,0.42,0.4242,0.44,0.3582,131,276,407,6
9308,2012-01-28,1,1,1,17,0,6,0,1,0.42,0.4242,0.44,0.3881,57,233,290,6
9309,2012-01-28,1,1,1,18,0,6,0,1,0.42,0.4242,0.41,0.2239,40,201,241,6
9310,2012-01-28,1,1,1,19,0,6,0,2,0.42,0.4242,0.41,0.5522,33,173,206,6
9311,2012-01-28,1,1,1,20,0,6,0,1,0.4,0.4091,0.35,0.3881,5,115,120,6
9312,2012-01-28,1,1,1,21,0,6,0,1,0.36,0.3333,0.29,0.3582,18,109,127,6
9313,2012-01-28,1,1,1,22,0,6,0,1,0.34,0.3333,0.34,0.194,6,97,103,6
9314,2012-01-28,1,1,1,23,0,6,0,1,0.32,0.3182,0.31,0.194,6,79,85,6
9315,2012-01-29,1,1,1,0,0,0,0,1,0.3,0.2879,0.33,0.2239,15,81,96,0
9316,2012-01-29,1,1,1,1,0,0,0,1,0.3,0.2727,0.28,0.3582,5,68,73,0
9317,2012-01-29,1,1,1,2,0,0,0,1,0.28,0.2576,0.26,0.3284,3,48,51,0
9318,2012-01-29,1,1,1,3,0,0,0,1,0.26,0.2576,0.28,0.194,4,17,21,0
9319,2012-01-29,1,1,1,4,0,0,0,1,0.24,0.2576,0.3,0.0,0,5,5,0
9320,2012-01-29,1,1,1,5,0,0,0,1,0.2,0.2121,0.51,0.1343,1,6,7,0
9321,2012-01-29,1,1,1,6,0,0,0,1,0.2,0.2273,0.4,0.1045,1,4,5,0
9322,2012-01-29,1,1,1,7,0,0,0,1,0.2,0.2121,0.37,0.1343,0,12,12,0
9323,2012-01-29,1,1,1,8,0,0,0,1,0.18,0.197,0.4,0.1343,9,61,70,0
9324,2012-01-29,1,1,1,9,0,0,0,1,0.18,0.197,0.43,0.1343,13,98,111,0
9325,2012-01-29,1,1,1,10,0,0,0,1,0.24,0.2424,0.35,0.1343,38,153,191,0
9326,2012-01-29,1,1,1,11,0,0,0,1,0.28,0.2727,0.28,0.2239,57,198,255,0
9327,2012-01-29,1,1,1,12,0,0,0,1,0.32,0.303,0.26,0.2239,73,215,288,0
9328,2012-01-29,1,1,1,13,0,0,0,1,0.32,0.303,0.26,0.2239,78,238,316,0
9329,2012-01-29,1,1,1,14,0,0,0,1,0.32,0.303,0.26,0.2537,51,229,280,0
9330,2012-01-29,1,1,1,15,0,0,0,1,0.36,0.3333,0.25,0.2836,68,242,310,0
9331,2012-01-29,1,1,1,16,0,0,0,1,0.36,0.3333,0.21,0.4179,54,268,322,0
9332,2012-01-29,1,1,1,17,0,0,0,1,0.36,0.3333,0.21,0.4179,33,201,234,0
9333,2012-01-29,1,1,1,18,0,0,0,1,0.34,0.303,0.23,0.3582,17,151,168,0
9334,2012-01-29,1,1,1,19,0,0,0,1,0.32,0.303,0.29,0.2537,14,145,159,0
9335,2012-01-29,1,1,1,20,0,0,0,1,0.3,0.2879,0.39,0.2239,13,98,111,0
9336,2012-01-29,1,1,1,21,0,0,0,1,0.3,0.2879,0.33,0.2836,0,69,69,0
9337,2012-01-29,1,1,1,22,0,0,0,1,0.32,0.2879,0.26,0.3881,7,57,64,0
9338,2012-01-29,1,1,1,23,0,0,0,1,0.3,0.2727,0.33,0.3284,4,21,25,0
9339,2012-01-30,1,1,1,0,0,1,1,2,0.32,0.2879,0.26,0.4179,0,10,10,1
9340,2012-01-30,1,1,1,1,0,1,1,1,0.26,0.2273,0.6,0.3582,0,9,9,1
9341,2012-01-30,1,1,1,2,0,1,1,1,0.24,0.2121,0.48,0.3582,1,6,7,1
9342,2012-01-30,1,1,1,3,0,1,1,1,0.24,0.2273,0.48,0.194,0,4,4,1
9343,2012-01-30,1,1,1,4,0,1,1,1,0.2,0.2121,0.51,0.1343,0,5,5,1
9344,2012-01-30,1,1,1,5,0,1,1,1,0.2,0.2121,0.51,0.1343,0,26,26,1
9345,2012-01-30,1,1,1,6,0,1,1,1,0.22,0.2121,0.44,0.2537,0,80,80,1
9346,2012-01-30,1,1,1,7,0,1,1,1,0.22,0.2121,0.44,0.2836,4,221,225,1
9347,2012-01-30,1,1,1,8,0,1,1,1,0.2,0.197,0.47,0.2239,12,481,493,1
9348,2012-01-30,1,1,1,9,0,1,1,1,0.2,0.197,0.47,0.2239,5,193,198,1
9349,2012-01-30,1,1,1,10,0,1,1,1,0.22,0.2121,0.41,0.2836,3,82,85,1
9350,2012-01-30,1,1,1,11,0,1,1,1,0.26,0.2576,0.38,0.0,6,93,99,1
9351,2012-01-30,1,1,1,12,0,1,1,1,0.26,0.2273,0.35,0.3881,5,129,134,1
9352,2012-01-30,1,1,1,13,0,1,1,1,0.3,0.2879,0.31,0.194,15,117,132,1
9353,2012-01-30,1,1,1,14,0,1,1,1,0.32,0.3333,0.24,0.1343,15,100,115,1
9354,2012-01-30,1,1,1,15,0,1,1,1,0.32,0.3182,0.24,0.194,7,131,138,1
9355,2012-01-30,1,1,1,16,0,1,1,1,0.34,0.3333,0.25,0.194,11,210,221,1
9356,2012-01-30,1,1,1,17,0,1,1,1,0.36,0.3485,0.21,0.194,16,422,438,1
9357,2012-01-30,1,1,1,18,0,1,1,1,0.34,0.3333,0.23,0.1642,11,399,410,1
9358,2012-01-30,1,1,1,19,0,1,1,1,0.3,0.3182,0.45,0.1045,8,298,306,1
9359,2012-01-30,1,1,1,20,0,1,1,1,0.3,0.303,0.39,0.1642,2,179,181,1
9360,2012-01-30,1,1,1,21,0,1,1,1,0.3,0.303,0.42,0.1642,3,159,162,1
9361,2012-01-30,1,1,1,22,0,1,1,1,0.28,0.2727,0.48,0.2239,2,92,94,1
9362,2012-01-30,1,1,1,23,0,1,1,1,0.26,0.2576,0.6,0.194,0,52,52,1
9363,2012-01-31,1,1,1,0,0,2,1,1,0.28,0.2727,0.52,0.2537,0,15,15,2
9364,2012-01-31,1,1,1,1,0,2,1,1,0.3,0.2727,0.42,0.2985,1,7,8,2
9365,2012-01-31,1,1,1,2,0,2,1,1,0.3,0.2879,0.42,0.2239,0,2,2,2
9366,2012-01-31,1,1,1,3,0,2,1,1,0.3,0.2879,0.45,0.2239,0,2,2,2
9367,2012-01-31,1,1,1,4,0,2,1,1,0.3,0.2879,0.49,0.194,0,1,1,2
9368,2012-01-31,1,1,1,5,0,2,1,1,0.3,0.2879,0.49,0.194,0,22,22,2
9369,2012-01-31,1,1,1,6,0,2,1,1,0.28,0.2727,0.52,0.1642,0,104,104,2
9370,2012-01-31,1,1,1,7,0,2,1,1,0.26,0.2576,0.6,0.194,6,273,279,2
9371,2012-01-31,1,1,1,8,0,2,1,1,0.26,0.2727,0.6,0.1045,14,498,512,2
9372,2012-01-31,1,1,1,9,0,2,1,1,0.3,0.2879,0.52,0.194,30,231,261,2
9373,2012-01-31,1,1,1,10,0,2,1,2,0.32,0.3182,0.57,0.194,34,110,144,2
9374,2012-01-31,1,1,1,11,0,2,1,1,0.4,0.4091,0.37,0.2836,14,125,139,2
9375,2012-01-31,1,1,1,12,0,2,1,1,0.4,0.4091,0.43,0.2985,13,181,194,2
9376,2012-01-31,1,1,1,13,0,2,1,1,0.46,0.4545,0.36,0.2239,27,171,198,2
9377,2012-01-31,1,1,1,14,0,2,1,1,0.5,0.4848,0.29,0.3284,18,142,160,2
9378,2012-01-31,1,1,1,15,0,2,1,1,0.54,0.5152,0.26,0.4478,27,150,177,2
9379,2012-01-31,1,1,1,16,0,2,1,1,0.54,0.5152,0.26,0.4478,30,277,307,2
9380,2012-01-31,1,1,1,17,0,2,1,1,0.54,0.5152,0.26,0.4179,41,518,559,2
9381,2012-01-31,1,1,1,18,0,2,1,1,0.54,0.5152,0.24,0.3582,16,486,502,2
9382,2012-01-31,1,1,1,19,0,2,1,1,0.5,0.4848,0.29,0.2836,22,306,328,2
9383,2012-01-31,1,1,1,20,0,2,1,1,0.4,0.4091,0.58,0.1045,15,223,238,2
9384,2012-01-31,1,1,1,21,0,2,1,1,0.46,0.4545,0.33,0.2985,3,162,165,2
9385,2012-01-31,1,1,1,22,0,2,1,1,0.44,0.4394,0.35,0.2985,11,118,129,2
9386,2012-01-31,1,1,1,23,0,2,1,1,0.44,0.4394,0.38,0.2537,2,61,63,2
9387,2012-02-01,1,1,2,0,0,3,1,1,0.44,0.4394,0.38,0.2836,0,31,31,3
9388,2012-02-01,1,1,2,1,0,3,1,1,0.44,0.4394,0.41,0.2836,0,4,4,3
9389,2012-02-01,1,1,2,2,0,3,1,1,0.44,0.4394,0.44,0.2836,1,6,7,3
9390,2012-02-01,1,1,2,3,0,3,1,1,0.44,0.4394,0.44,0.194,0,3,3,3
9391,2012-02-01,1,1,2,4,0,3,1,1,0.4,0.4091,0.5,0.1642,0,1,1,3
9392,2012-02-01,1,1,2,5,0,3,1,1,0.4,0.4091,0.5,0.1642,0,18,18,3
9393,2012-02-01,1,1,2,6,0,3,1,3,0.4,0.4091,0.54,0.1642,0,67,67,3
9394,2012-02-01,1,1,2,7,0,3,1,3,0.38,0.3939,0.62,0.0896,7,201,208,3
9395,2012-02-01,1,1,2,8,0,3,1,3,0.36,0.3636,0.73,0.1045,15,505,520,3
9396,2012-02-01,1,1,2,9,0,3,1,2,0.36,0.3485,0.71,0.194,9,267,276,3
9397,2012-02-01,1,1,2,10,0,3,1,1,0.4,0.4091,0.62,0.1343,9,124,133,3
9398,2012-02-01,1,1,2,11,0,3,1,1,0.4,0.4091,0.58,0.1642,27,116,143,3
9399,2012-02-01,1,1,2,12,0,3,1,1,0.44,0.4394,0.54,0.1045,26,153,179,3
9400,2012-02-01,1,1,2,13,0,3,1,1,0.46,0.4545,0.47,0.2239,12,174,186,3
9401,2012-02-01,1,1,2,14,0,3,1,1,0.62,0.6212,0.33,0.2239,33,159,192,3
9402,2012-02-01,1,1,2,15,0,3,1,1,0.6,0.6212,0.35,0.2836,25,169,194,3
9403,2012-02-01,1,1,2,16,0,3,1,1,0.6,0.6212,0.4,0.2239,22,261,283,3
9404,2012-02-01,1,1,2,17,0,3,1,1,0.58,0.5455,0.43,0.194,31,508,539,3
9405,2012-02-01,1,1,2,18,0,3,1,1,0.56,0.5303,0.46,0.1642,12,514,526,3
9406,2012-02-01,1,1,2,19,0,3,1,1,0.54,0.5152,0.52,0.2836,20,315,335,3
9407,2012-02-01,1,1,2,20,0,3,1,1,0.52,0.5,0.52,0.1642,10,254,264,3
9408,2012-02-01,1,1,2,21,0,3,1,1,0.52,0.5,0.52,0.1642,16,217,233,3
9409,2012-02-01,1,1,2,22,0,3,1,1,0.5,0.4848,0.55,0.194,7,133,140,3
9410,2012-02-01,1,1,2,23,0,3,1,1,0.46,0.4545,0.63,0.0896,22,75,97,3
9411,2012-02-02,1,1,2,0,0,4,1,1,0.46,0.4545,0.59,0.1343,7,24,31,4
9412,2012-02-02,1,1,2,1,0,4,1,2,0.46,0.4545,0.55,0.0,3,14,17,4
9413,2012-02-02,1,1,2,2,0,4,1,2,0.42,0.4242,0.67,0.1343,2,7,9,4
9414,2012-02-02,1,1,2,3,0,4,1,2,0.42,0.4242,0.67,0.1343,0,2,2,4
9415,2012-02-02,1,1,2,4,0,4,1,3,0.4,0.4091,0.82,0.0896,0,1,1,4
9416,2012-02-02,1,1,2,5,0,4,1,3,0.4,0.4091,0.82,0.0,0,19,19,4
9417,2012-02-02,1,1,2,6,0,4,1,3,0.36,0.3788,0.9,0.0,1,73,74,4
9418,2012-02-02,1,1,2,7,0,4,1,3,0.36,0.3788,0.93,0.0,4,201,205,4
9419,2012-02-02,1,1,2,8,0,4,1,3,0.4,0.4091,0.87,0.0,9,436,445,4
9420,2012-02-02,1,1,2,9,0,4,1,3,0.38,0.3939,0.87,0.0,15,213,228,4
9421,2012-02-02,1,1,2,10,0,4,1,3,0.42,0.4242,0.77,0.1045,6,72,78,4
9422,2012-02-02,1,1,2,11,0,4,1,3,0.4,0.4091,0.82,0.2537,6,99,105,4
9423,2012-02-02,1,1,2,12,0,4,1,1,0.42,0.4242,0.82,0.0,8,140,148,4
9424,2012-02-02,1,1,2,13,0,4,1,2,0.42,0.4242,0.77,0.0,13,124,137,4
9425,2012-02-02,1,1,2,14,0,4,1,1,0.4,0.4091,0.76,0.1045,12,129,141,4
9426,2012-02-02,1,1,2,15,0,4,1,1,0.46,0.4545,0.67,0.1642,24,150,174,4
9427,2012-02-02,1,1,2,16,0,4,1,1,0.46,0.4545,0.55,0.2836,18,211,229,4
9428,2012-02-02,1,1,2,17,0,4,1,1,0.42,0.4242,0.54,0.4925,13,437,450,4
9429,2012-02-02,1,1,2,18,0,4,1,1,0.4,0.4091,0.43,0.4627,17,393,410,4
9430,2012-02-02,1,1,2,19,0,4,1,1,0.38,0.3939,0.43,0.5224,16,311,327,4
9431,2012-02-02,1,1,2,20,0,4,1,1,0.36,0.3182,0.46,0.5224,9,204,213,4
9432,2012-02-02,1,1,2,21,0,4,1,1,0.34,0.303,0.46,0.4179,4,144,148,4
9433,2012-02-02,1,1,2,22,0,4,1,1,0.32,0.2879,0.49,0.4179,3,106,109,4
9434,2012-02-02,1,1,2,23,0,4,1,1,0.32,0.303,0.49,0.2537,0,61,61,4
9435,2012-02-03,1,1,2,0,0,5,1,1,0.32,0.2879,0.53,0.3881,1,37,38,5
9436,2012-02-03,1,1,2,1,0,5,1,1,0.3,0.2727,0.56,0.3284,3,19,22,5
9437,2012-02-03,1,1,2,2,0,5,1,1,0.3,0.2879,0.52,0.2239,0,6,6,5
9438,2012-02-03,1,1,2,3,0,5,1,1,0.28,0.2576,0.56,0.2985,0,4,4,5
9439,2012-02-03,1,1,2,4,0,5,1,1,0.26,0.2576,0.6,0.2239,0,2,2,5
9440,2012-02-03,1,1,2,5,0,5,1,1,0.26,0.2576,0.6,0.2239,0,17,17,5
9441,2012-02-03,1,1,2,6,0,5,1,1,0.24,0.2424,0.65,0.1642,0,88,88,5
9442,2012-02-03,1,1,2,7,0,5,1,1,0.24,0.2273,0.65,0.2239,10,216,226,5
9443,2012-02-03,1,1,2,8,0,5,1,1,0.24,0.2273,0.65,0.2239,12,429,441,5
9444,2012-02-03,1,1,2,9,0,5,1,1,0.24,0.2273,0.65,0.194,18,252,270,5
9445,2012-02-03,1,1,2,10,0,5,1,1,0.28,0.2576,0.56,0.2836,15,114,129,5
9446,2012-02-03,1,1,2,11,0,5,1,1,0.32,0.303,0.53,0.2985,15,149,164,5
9447,2012-02-03,1,1,2,12,0,5,1,1,0.34,0.3333,0.46,0.1343,25,191,216,5
9448,2012-02-03,1,1,2,13,0,5,1,1,0.36,0.3636,0.46,0.0,25,173,198,5
9449,2012-02-03,1,1,2,14,0,5,1,1,0.36,0.3485,0.46,0.2239,22,148,170,5
9450,2012-02-03,1,1,2,15,0,5,1,1,0.38,0.3939,0.4,0.0,48,168,216,5
9451,2012-02-03,1,1,2,16,0,5,1,1,0.4,0.4091,0.37,0.1045,36,275,311,5
9452,2012-02-03,1,1,2,17,0,5,1,1,0.4,0.4091,0.37,0.0896,30,458,488,5
9453,2012-02-03,1,1,2,18,0,5,1,1,0.38,0.3939,0.4,0.1343,17,368,385,5
9454,2012-02-03,1,1,2,19,0,5,1,1,0.34,0.3485,0.49,0.1045,11,256,267,5
9455,2012-02-03,1,1,2,20,0,5,1,1,0.34,0.3485,0.49,0.1045,8,155,163,5
9456,2012-02-03,1,1,2,21,0,5,1,1,0.34,0.3485,0.49,0.1045,8,126,134,5
9457,2012-02-03,1,1,2,22,0,5,1,1,0.34,0.3485,0.49,0.1045,3,116,119,5
9458,2012-02-03,1,1,2,23,0,5,1,1,0.26,0.2727,0.7,0.1045,3,74,77,5
9459,2012-02-04,1,1,2,0,0,6,0,1,0.26,0.2727,0.7,0.1045,10,76,86,6
9460,2012-02-04,1,1,2,1,0,6,0,1,0.26,0.2727,0.7,0.1045,0,43,43,6
9461,2012-02-04,1,1,2,2,0,6,0,1,0.24,0.2576,0.7,0.0896,6,38,44,6
9462,2012-02-04,1,1,2,3,0,6,0,1,0.24,0.2879,0.75,0.0,1,17,18,6
9463,2012-02-04,1,1,2,4,0,6,0,1,0.24,0.2576,0.81,0.0896,1,5,6,6
9464,2012-02-04,1,1,2,5,0,6,0,1,0.24,0.2576,0.81,0.0896,1,3,4,6
9465,2012-02-04,1,1,2,6,0,6,0,1,0.22,0.2273,0.87,0.1343,1,4,5,6
9466,2012-02-04,1,1,2,7,0,6,0,2,0.24,0.2424,0.87,0.1343,1,27,28,6
9467,2012-02-04,1,1,2,8,0,6,0,1,0.24,0.2879,0.87,0.0,4,86,90,6
9468,2012-02-04,1,1,2,9,0,6,0,1,0.24,0.2424,0.81,0.1343,16,141,157,6
9469,2012-02-04,1,1,2,10,0,6,0,1,0.24,0.2576,0.87,0.1045,31,193,224,6
9470,2012-02-04,1,1,2,11,0,6,0,1,0.3,0.3333,0.7,0.0,46,224,270,6
9471,2012-02-04,1,1,2,12,0,6,0,2,0.3,0.3182,0.7,0.0896,40,260,300,6
9472,2012-02-04,1,1,2,13,0,6,0,2,0.3,0.2879,0.7,0.194,58,244,302,6
9473,2012-02-04,1,1,2,14,0,6,0,2,0.32,0.303,0.66,0.2239,47,229,276,6
9474,2012-02-04,1,1,2,15,0,6,0,2,0.32,0.303,0.66,0.2239,61,244,305,6
9475,2012-02-04,1,1,2,16,0,6,0,2,0.34,0.3333,0.61,0.1642,20,123,143,6
9476,2012-02-04,1,1,2,17,0,6,0,3,0.3,0.2879,0.7,0.194,13,54,67,6
9477,2012-02-04,1,1,2,18,0,6,0,3,0.28,0.2727,0.75,0.1642,6,58,64,6
9478,2012-02-04,1,1,2,19,0,6,0,3,0.26,0.2727,0.87,0.1343,5,75,80,6
9479,2012-02-04,1,1,2,20,0,6,0,3,0.24,0.2273,0.93,0.194,4,73,77,6
9480,2012-02-04,1,1,2,21,0,6,0,3,0.24,0.2424,0.93,0.1343,4,74,78,6
9481,2012-02-04,1,1,2,22,0,6,0,2,0.24,0.2576,0.87,0.0896,4,91,95,6
9482,2012-02-04,1,1,2,23,0,6,0,2,0.24,0.2424,0.87,0.1343,4,66,70,6
9483,2012-02-05,1,1,2,0,0,0,0,2,0.24,0.2424,0.87,0.1343,3,58,61,0
9484,2012-02-05,1,1,2,1,0,0,0,2,0.24,0.2576,0.93,0.1045,5,46,51,0
9485,2012-02-05,1,1,2,2,0,0,0,2,0.24,0.2576,0.93,0.1045,4,59,63,0
9486,2012-02-05,1,1,2,3,0,0,0,3,0.24,0.2576,0.87,0.0896,4,13,17,0
9487,2012-02-05,1,1,2,4,0,0,0,2,0.24,0.2424,0.87,0.1343,0,9,9,0
9488,2012-02-05,1,1,2,5,0,0,0,3,0.26,0.2576,0.81,0.194,0,4,4,0
9489,2012-02-05,1,1,2,6,0,0,0,2,0.26,0.2424,0.7,0.2537,0,4,4,0
9490,2012-02-05,1,1,2,7,0,0,0,2,0.24,0.2424,0.75,0.1642,0,16,16,0
9491,2012-02-05,1,1,2,8,0,0,0,2,0.24,0.2424,0.75,0.1642,4,58,62,0
9492,2012-02-05,1,1,2,9,0,0,0,2,0.24,0.2273,0.7,0.2239,9,83,92,0
9493,2012-02-05,1,1,2,10,0,0,0,2,0.26,0.2424,0.65,0.2836,10,138,148,0
9494,2012-02-05,1,1,2,11,0,0,0,2,0.26,0.2576,0.7,0.194,22,160,182,0
9495,2012-02-05,1,1,2,12,0,0,0,2,0.26,0.2576,0.65,0.194,25,223,248,0
9496,2012-02-05,1,1,2,13,0,0,0,2,0.28,0.2727,0.61,0.1642,33,241,274,0
9497,2012-02-05,1,1,2,14,0,0,0,1,0.3,0.303,0.61,0.1642,40,203,243,0
9498,2012-02-05,1,1,2,15,0,0,0,2,0.3,0.2879,0.56,0.2537,55,217,272,0
9499,2012-02-05,1,1,2,16,0,0,0,1,0.3,0.2879,0.56,0.2239,35,261,296,0
9500,2012-02-05,1,1,2,17,0,0,0,1,0.32,0.3182,0.53,0.1642,31,275,306,0
9501,2012-02-05,1,1,2,18,0,0,0,1,0.3,0.2879,0.52,0.2537,10,171,181,0
9502,2012-02-05,1,1,2,19,0,0,0,1,0.3,0.2879,0.52,0.2239,6,63,69,0
9503,2012-02-05,1,1,2,20,0,0,0,1,0.28,0.2727,0.56,0.194,3,47,50,0
9504,2012-02-05,1,1,2,21,0,0,0,1,0.28,0.2879,0.56,0.1045,6,60,66,0
9505,2012-02-05,1,1,2,22,0,0,0,1,0.26,0.2727,0.6,0.1045,9,182,191,0
9506,2012-02-05,1,1,2,23,0,0,0,1,0.24,0.2424,0.7,0.1343,4,38,42,0
9507,2012-02-06,1,1,2,0,0,1,1,1,0.24,0.2424,0.65,0.1343,7,14,21,1
9508,2012-02-06,1,1,2,1,0,1,1,1,0.22,0.2576,0.75,0.0896,0,6,6,1
9509,2012-02-06,1,1,2,2,0,1,1,1,0.22,0.2727,0.75,0.0,0,3,3,1
9510,2012-02-06,1,1,2,4,0,1,1,1,0.18,0.2121,0.8,0.1045,0,2,2,1
9511,2012-02-06,1,1,2,5,0,1,1,1,0.18,0.2121,0.8,0.1045,0,17,17,1
9512,2012-02-06,1,1,2,6,0,1,1,1,0.16,0.1818,0.86,0.1045,0,72,72,1
9513,2012-02-06,1,1,2,7,0,1,1,1,0.16,0.1818,0.86,0.1045,5,229,234,1
9514,2012-02-06,1,1,2,8,0,1,1,1,0.16,0.1818,0.86,0.1343,10,434,444,1
9515,2012-02-06,1,1,2,9,0,1,1,1,0.18,0.2121,0.8,0.1045,8,269,277,1
9516,2012-02-06,1,1,2,10,0,1,1,1,0.22,0.2424,0.75,0.1045,20,96,116,1
9517,2012-02-06,1,1,2,11,0,1,1,1,0.26,0.2727,0.7,0.1343,12,104,116,1
9518,2012-02-06,1,1,2,12,0,1,1,1,0.32,0.3182,0.61,0.1642,19,131,150,1
9519,2012-02-06,1,1,2,13,0,1,1,1,0.38,0.3939,0.4,0.2239,17,124,141,1
9520,2012-02-06,1,1,2,14,0,1,1,1,0.4,0.4091,0.35,0.1642,14,126,140,1
9521,2012-02-06,1,1,2,15,0,1,1,1,0.42,0.4242,0.32,0.2836,25,146,171,1
9522,2012-02-06,1,1,2,16,0,1,1,1,0.4,0.4091,0.43,0.2537,13,215,228,1
9523,2012-02-06,1,1,2,17,0,1,1,1,0.4,0.4091,0.43,0.2537,13,417,430,1
9524,2012-02-06,1,1,2,18,0,1,1,1,0.38,0.3939,0.43,0.2239,11,426,437,1
9525,2012-02-06,1,1,2,19,0,1,1,1,0.36,0.3333,0.43,0.2537,7,284,291,1
9526,2012-02-06,1,1,2,20,0,1,1,1,0.34,0.3333,0.46,0.1642,7,194,201,1
9527,2012-02-06,1,1,2,21,0,1,1,1,0.32,0.3182,0.57,0.1642,11,143,154,1
9528,2012-02-06,1,1,2,22,0,1,1,1,0.3,0.303,0.65,0.1343,4,83,87,1
9529,2012-02-06,1,1,2,23,0,1,1,1,0.3,0.303,0.65,0.1343,3,43,46,1
9530,2012-02-07,1,1,2,0,0,2,1,1,0.3,0.2879,0.7,0.194,1,22,23,2
9531,2012-02-07,1,1,2,1,0,2,1,1,0.28,0.2879,0.61,0.1343,8,6,14,2
9532,2012-02-07,1,1,2,2,0,2,1,1,0.3,0.3333,0.61,0.0,0,4,4,2
9533,2012-02-07,1,1,2,3,0,2,1,2,0.3,0.3333,0.7,0.0,1,1,2,2
9534,2012-02-07,1,1,2,4,0,2,1,2,0.3,0.3333,0.7,0.0,0,3,3,2
9535,2012-02-07,1,1,2,5,0,2,1,1,0.32,0.3333,0.49,0.0896,0,15,15,2
9536,2012-02-07,1,1,2,6,0,2,1,1,0.32,0.303,0.45,0.2985,2,98,100,2
9537,2012-02-07,1,1,2,7,0,2,1,1,0.32,0.3485,0.45,0.0,6,293,299,2
9538,2012-02-07,1,1,2,8,0,2,1,1,0.3,0.3182,0.49,0.0,7,522,529,2
9539,2012-02-07,1,1,2,9,0,2,1,1,0.32,0.3333,0.49,0.0,11,278,289,2
9540,2012-02-07,1,1,2,10,0,2,1,1,0.34,0.3333,0.46,0.1642,12,104,116,2
9541,2012-02-07,1,1,2,11,0,2,1,1,0.36,0.3485,0.46,0.194,9,120,129,2
9542,2012-02-07,1,1,2,12,0,2,1,1,0.4,0.4091,0.4,0.3284,9,163,172,2
9543,2012-02-07,1,1,2,13,0,2,1,1,0.44,0.4394,0.38,0.2537,15,169,184,2
9544,2012-02-07,1,1,2,14,0,2,1,1,0.44,0.4394,0.38,0.2537,11,127,138,2
9545,2012-02-07,1,1,2,15,0,2,1,1,0.44,0.4394,0.38,0.194,13,133,146,2
9546,2012-02-07,1,1,2,16,0,2,1,1,0.44,0.4394,0.35,0.2537,19,257,276,2
9547,2012-02-07,1,1,2,17,0,2,1,1,0.44,0.4394,0.35,0.194,15,494,509,2
9548,2012-02-07,1,1,2,18,0,2,1,1,0.42,0.4242,0.38,0.194,10,508,518,2
9549,2012-02-07,1,1,2,19,0,2,1,1,0.38,0.3939,0.43,0.2239,11,327,338,2
9550,2012-02-07,1,1,2,20,0,2,1,1,0.36,0.3485,0.5,0.1343,6,206,212,2
9551,2012-02-07,1,1,2,21,0,2,1,1,0.34,0.3485,0.61,0.1045,20,170,190,2
9552,2012-02-07,1,1,2,22,0,2,1,1,0.32,0.3182,0.57,0.194,11,107,118,2
9553,2012-02-07,1,1,2,23,0,2,1,1,0.32,0.3333,0.57,0.1343,2,49,51,2
9554,2012-02-08,1,1,2,0,0,3,1,1,0.3,0.2879,0.56,0.2239,2,21,23,3
9555,2012-02-08,1,1,2,1,0,3,1,1,0.28,0.2727,0.61,0.1642,1,9,10,3
9556,2012-02-08,1,1,2,2,0,3,1,1,0.26,0.303,0.65,0.0,0,1,1,3
9557,2012-02-08,1,1,2,3,0,3,1,1,0.26,0.303,0.65,0.0,0,1,1,3
9558,2012-02-08,1,1,2,4,0,3,1,1,0.24,0.2576,0.7,0.0896,0,1,1,3
